report_id,company_inn,subject_inn,item_type,item_index,name,related_inn,related_ogrn,role,position,code,description,share,amount,date_from,active,registration_date,address,phone_type,phone_code,phone_number,auth_person_name,auth_person_position,details_json
cc7f6d32-2807-51de-93d3-f602c3ee1490,6321305439,6321305439,activity,5,,,,other,,93.13,Деятельность фитнес-центров,,,,,,,,,,,,"{""code"":""93.13"",""description"":""Деятельность фитнес-центров""}"
cc7f6d32-2807-51de-93d3-f602c3ee1490,6321305439,6321305439,activity,6,,,,other,,47.52.7,"Торговля розничная строительными материалами, не включенными в другие группировки, в специализированных магазинах",,,,,,,,,,,,"{""code"":""47.52.7"",""description"":""Торговля розничная строительными материалами, не включенными в другие группировки, в специализированных магазинах""}"
cc7f6d32-2807-51de-93d3-f602c3ee1490,6321305439,6321305439,activity,7,,,,other,,93.12,Деятельность спортивных клубов,,,,,,,,,,,,"{""code"":""93.12"",""description"":""Деятельность спортивных клубов""}"
cc7f6d32-2807-51de-93d3-f602c3ee1490,6321305439,6321305439,tax_system,0,Общая система налогообложения,,,tax_system,,ОСНО,,,,,,,,,,,,,"{""fullName"":""Общая система налогообложения"",""shortName"":""ОСНО""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,founder,0,УШАНЕВА ТАТЬЯНА ВАЛЕНТИНОВНА,231301101471,,founder,,,,50,5481,2011-03-27T20:00:00.000Z,True,,,,,,,,"{""name"":""УШАНЕВА ТАТЬЯНА ВАЛЕНТИНОВНА"",""inn"":""231301101471"",""amount"":5481,""share"":50,""dateFrom"":{""$date"":""2011-03-27T20:00:00.000Z""},""active"":true}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,founder,1,ТЕСЛЯ ЛЮДМИЛА ВАСИЛЬЕВНА,612704854206,,founder,,,,50,5481,2025-09-30T21:00:00.000Z,True,,,,,,,,"{""name"":""ТЕСЛЯ ЛЮДМИЛА ВАСИЛЬЕВНА"",""inn"":""612704854206"",""amount"":5481,""share"":50,""dateFrom"":{""$date"":""2025-09-30T21:00:00.000Z""},""active"":true}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,director,0,ТЕСЛЯ ЛЮДМИЛА ВАСИЛЬЕВНА,612704854206,,director,ДИРЕКТОР,,,,,2026-06-15T21:00:00.000Z,,,,,,,,,"{""name"":""ТЕСЛЯ ЛЮДМИЛА ВАСИЛЬЕВНА"",""positionName"":""ДИРЕКТОР"",""inn"":""612704854206"",""positionDate"":{""$date"":""2026-06-15T21:00:00.000Z""}}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,0,,,,main,,41.20,Строительство жилых и нежилых зданий,,,,,,,,,,,,"{""code"":""41.20"",""description"":""Строительство жилых и нежилых зданий""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,1,,,,other,,42.22.2,Строительство местных линий электропередачи и связи,,,,,,,,,,,,"{""code"":""42.22.2"",""description"":""Строительство местных линий электропередачи и связи""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,2,,,,other,,43.99.4,Работы бетонные и железобетонные,,,,,,,,,,,,"{""code"":""43.99.4"",""description"":""Работы бетонные и железобетонные""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,3,,,,other,,42.22.1,Строительство междугородних линий электропередачи и связи,,,,,,,,,,,,"{""code"":""42.22.1"",""description"":""Строительство междугородних линий электропередачи и связи""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,4,,,,other,,43.99.3,Работы свайные и работы по строительству фундаментов,,,,,,,,,,,,"{""code"":""43.99.3"",""description"":""Работы свайные и работы по строительству фундаментов""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,5,,,,other,,43.12,Подготовка строительной площадки,,,,,,,,,,,,"{""code"":""43.12"",""description"":""Подготовка строительной площадки""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,6,,,,other,,43.22,"Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха",,,,,,,,,,,,"{""code"":""43.22"",""description"":""Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,7,,,,other,,43.12.3,Производство земляных работ,,,,,,,,,,,,"{""code"":""43.12.3"",""description"":""Производство земляных работ""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,8,,,,other,,42.11,Строительство автомобильных дорог и автомагистралей,,,,,,,,,,,,"{""code"":""42.11"",""description"":""Строительство автомобильных дорог и автомагистралей""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,9,,,,other,,42.21,"Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения",,,,,,,,,,,,"{""code"":""42.21"",""description"":""Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,10,,,,other,,43.12.1,Расчистка территории строительной площадки,,,,,,,,,,,,"{""code"":""43.12.1"",""description"":""Расчистка территории строительной площадки""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,11,,,,other,,42.99,"Строительство прочих инженерных сооружений, не включенных в другие группировки",,,,,,,,,,,,"{""code"":""42.99"",""description"":""Строительство прочих инженерных сооружений, не включенных в другие группировки""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,12,,,,other,,43.32,Работы столярные и плотничные,,,,,,,,,,,,"{""code"":""43.32"",""description"":""Работы столярные и плотничные""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,13,,,,other,,43.99.7,Работы по сборке и монтажу сборных конструкций,,,,,,,,,,,,"{""code"":""43.99.7"",""description"":""Работы по сборке и монтажу сборных конструкций""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,14,,,,other,,43.34,Производство малярных и стекольных работ,,,,,,,,,,,,"{""code"":""43.34"",""description"":""Производство малярных и стекольных работ""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,15,,,,other,,43.99,"Работы строительные специализированные прочие, не включенные в другие группировки",,,,,,,,,,,,"{""code"":""43.99"",""description"":""Работы строительные специализированные прочие, не включенные в другие группировки""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,16,,,,other,,43.99.5,Работы по монтажу стальных строительных конструкций,,,,,,,,,,,,"{""code"":""43.99.5"",""description"":""Работы по монтажу стальных строительных конструкций""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,17,,,,other,,43.99.6,Работы каменные и кирпичные,,,,,,,,,,,,"{""code"":""43.99.6"",""description"":""Работы каменные и кирпичные""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,18,,,,other,,43.91,Производство кровельных работ,,,,,,,,,,,,"{""code"":""43.91"",""description"":""Производство кровельных работ""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,19,,,,other,,43.29,Производство прочих строительно-монтажных работ,,,,,,,,,,,,"{""code"":""43.29"",""description"":""Производство прочих строительно-монтажных работ""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,20,,,,other,,43.11,Разборка и снос зданий,,,,,,,,,,,,"{""code"":""43.11"",""description"":""Разборка и снос зданий""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,21,,,,other,,43.99.1,Работы гидроизоляционные,,,,,,,,,,,,"{""code"":""43.99.1"",""description"":""Работы гидроизоляционные""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,22,,,,other,,43.33,Работы по устройству покрытий полов и облицовке стен,,,,,,,,,,,,"{""code"":""43.33"",""description"":""Работы по устройству покрытий полов и облицовке стен""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,23,,,,other,,43.99.2,Работы по установке строительных лесов и подмостей,,,,,,,,,,,,"{""code"":""43.99.2"",""description"":""Работы по установке строительных лесов и подмостей""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,24,,,,other,,43.13,Разведочное бурение,,,,,,,,,,,,"{""code"":""43.13"",""description"":""Разведочное бурение""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,25,,,,other,,43.99.9,"Работы строительные специализированные, не включенные в другие группировки",,,,,,,,,,,,"{""code"":""43.99.9"",""description"":""Работы строительные специализированные, не включенные в другие группировки""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,26,,,,other,,43.21,Производство электромонтажных работ,,,,,,,,,,,,"{""code"":""43.21"",""description"":""Производство электромонтажных работ""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,27,,,,other,,43.31,Производство штукатурных работ,,,,,,,,,,,,"{""code"":""43.31"",""description"":""Производство штукатурных работ""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,28,,,,other,,43.39,Производство прочих отделочных и завершающих работ,,,,,,,,,,,,"{""code"":""43.39"",""description"":""Производство прочих отделочных и завершающих работ""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,29,,,,other,,71.11.1,"Деятельность в области архитектуры, связанная с созданием архитектурного объекта",,,,,,,,,,,,"{""code"":""71.11.1"",""description"":""Деятельность в области архитектуры, связанная с созданием архитектурного объекта""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,30,,,,other,,93.1,Деятельность в области спорта,,,,,,,,,,,,"{""code"":""93.1"",""description"":""Деятельность в области спорта""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,31,,,,other,,74.30,Деятельность по письменному и устному переводу,,,,,,,,,,,,"{""code"":""74.30"",""description"":""Деятельность по письменному и устному переводу""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,32,,,,other,,71.12.6,"Деятельность в области технического регулирования, стандартизации, метрологии, аккредитации, каталогизации продукции",,,,,,,,,,,,"{""code"":""71.12.6"",""description"":""Деятельность в области технического регулирования, стандартизации, метрологии, аккредитации, каталогизации продукции""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,33,,,,other,,74.20,Деятельность в области фотографии,,,,,,,,,,,,"{""code"":""74.20"",""description"":""Деятельность в области фотографии""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,34,,,,other,,71.11,Деятельность в области архитектуры,,,,,,,,,,,,"{""code"":""71.11"",""description"":""Деятельность в области архитектуры""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,35,,,,other,,86,Деятельность в области здравоохранения,,,,,,,,,,,,"{""code"":""86"",""description"":""Деятельность в области здравоохранения""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,36,,,,other,,71.12.5,"Деятельность в области гидрометеорологии и смежных с ней областях, мониторинга состояния окружающей среды, ее загрязнения",,,,,,,,,,,,"{""code"":""71.12.5"",""description"":""Деятельность в области гидрометеорологии и смежных с ней областях, мониторинга состояния окружающей среды, ее загрязнения""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,37,,,,other,,71.1,"Деятельность в области архитектуры, инженерных изысканий и предоставление технических консультаций в этих областях",,,,,,,,,,,,"{""code"":""71.1"",""description"":""Деятельность в области архитектуры, инженерных изысканий и предоставление технических консультаций в этих областях""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,38,,,,other,,71.12.1,"Деятельность, связанная с инженерно-техническим проектированием, управлением проектами строительства, выполнением строительного контроля и авторского надзора",,,,,,,,,,,,"{""code"":""71.12.1"",""description"":""Деятельность, связанная с инженерно-техническим проектированием, управлением проектами строительства, выполнением строительного контроля и авторского надзора""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,39,,,,other,,82.92,Деятельность по упаковыванию товаров,,,,,,,,,,,,"{""code"":""82.92"",""description"":""Деятельность по упаковыванию товаров""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,40,,,,other,,73.1,Деятельность рекламная,,,,,,,,,,,,"{""code"":""73.1"",""description"":""Деятельность рекламная""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,activity,41,,,,other,,96.0,Деятельность по предоставлению прочих персональных услуг,,,,,,,,,,,,"{""code"":""96.0"",""description"":""Деятельность по предоставлению прочих персональных услуг""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,phone,0,,,,phone,,,,,,,,,,,903,4619988,,,"{""phoneCode"":""903"",""phoneNumber"":""4619988""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,phone,1,,,,phone,,,,,,,,,,,964,9334325,,,"{""phoneCode"":""964"",""phoneNumber"":""9334325""}"
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,2364004929,tax_system,0,Упрощенная система налогообложения,,,tax_system,,УСН,,,,,,,,,,,,,"{""fullName"":""Упрощенная система налогообложения"",""shortName"":""УСН""}"
827da3fc-22a5-5e86-98eb-b0453ccbe192,343703064945,343703064945,related_company,0,"ОАО ""БЕЛЬКОВСКИЙ ЛЕСОКОМБИНАТ""",6204003339,1026200861170,related_company,,,,,,,,2002-11-09T21:00:00.000Z,,,,,КАЧУРИН МАКСИМ ОЛЕГОВИЧ,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,"{""inn"":""6204003339"",""ogrn"":""1026200861170"",""name"":""ОАО \""БЕЛЬКОВСКИЙ ЛЕСОКОМБИНАТ\"""",""registrationDate"":{""$date"":""2002-11-09T21:00:00.000Z""},""authPersonName"":""КАЧУРИН МАКСИМ ОЛЕГОВИЧ"",""authPersonPosition"":""ГЕНЕРАЛЬНЫЙ ДИРЕКТОР""}"
827da3fc-22a5-5e86-98eb-b0453ccbe192,343703064945,343703064945,activity,0,,,,main,,46.33.3,Торговля оптовая пищевыми маслами и жирами,,,,,,,,,,,,"{""code"":""46.33.3"",""description"":""Торговля оптовая пищевыми маслами и жирами""}"
827da3fc-22a5-5e86-98eb-b0453ccbe192,343703064945,343703064945,activity,1,,,,other,,47.29.22,Торговля розничная растительными маслами в специализированных магазинах,,,,,,,,,,,,"{""code"":""47.29.22"",""description"":""Торговля розничная растительными маслами в специализированных магазинах""}"
827da3fc-22a5-5e86-98eb-b0453ccbe192,343703064945,343703064945,activity,2,,,,other,,49.4,Деятельность автомобильного грузового транспорта и услуги по перевозкам,,,,,,,,,,,,"{""code"":""49.4"",""description"":""Деятельность автомобильного грузового транспорта и услуги по перевозкам""}"
827da3fc-22a5-5e86-98eb-b0453ccbe192,343703064945,343703064945,activity,3,,,,other,,46.38.2,Торговля оптовая прочими пищевыми продуктами,,,,,,,,,,,,"{""code"":""46.38.2"",""description"":""Торговля оптовая прочими пищевыми продуктами""}"
827da3fc-22a5-5e86-98eb-b0453ccbe192,343703064945,343703064945,activity,4,,,,other,,47.29.3,Торговля розничная прочими пищевыми продуктами в специализированных магазинах,,,,,,,,,,,,"{""code"":""47.29.3"",""description"":""Торговля розничная прочими пищевыми продуктами в специализированных магазинах""}"
827da3fc-22a5-5e86-98eb-b0453ccbe192,343703064945,343703064945,activity,5,,,,other,,49.41.3,Аренда грузового автомобильного транспорта с водителем,,,,,,,,,,,,"{""code"":""49.41.3"",""description"":""Аренда грузового автомобильного транспорта с водителем""}"
827da3fc-22a5-5e86-98eb-b0453ccbe192,343703064945,343703064945,activity,6,,,,other,,46.73,"Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием",,,,,,,,,,,,"{""code"":""46.73"",""description"":""Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием""}"
827da3fc-22a5-5e86-98eb-b0453ccbe192,343703064945,343703064945,activity,7,,,,other,,47.52,"Торговля розничная скобяными изделиями, лакокрасочными материалами и стеклом в специализированных магазинах",,,,,,,,,,,,"{""code"":""47.52"",""description"":""Торговля розничная скобяными изделиями, лакокрасочными материалами и стеклом в специализированных магазинах""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,founder,0,ПАНАСЕНКО ЮРИЙ ВИКТОРОВИЧ,234704962013,,founder,,,,100,40000,2021-01-21T21:00:00.000Z,True,,,,,,,,"{""name"":""ПАНАСЕНКО ЮРИЙ ВИКТОРОВИЧ"",""inn"":""234704962013"",""amount"":40000,""share"":100,""dateFrom"":{""$date"":""2021-01-21T21:00:00.000Z""},""active"":true}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,director,0,ПАНАСЕНКО ЮРИЙ ВИКТОРОВИЧ,234704962013,,director,ДИРЕКТОР,,,,,2021-01-21T21:00:00.000Z,,,,,,,,,"{""name"":""ПАНАСЕНКО ЮРИЙ ВИКТОРОВИЧ"",""positionName"":""ДИРЕКТОР"",""inn"":""234704962013"",""positionDate"":{""$date"":""2021-01-21T21:00:00.000Z""}}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,0,,,,main,,41.20,Строительство жилых и нежилых зданий,,,,,,,,,,,,"{""code"":""41.20"",""description"":""Строительство жилых и нежилых зданий""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,1,,,,other,,43.99.4,Работы бетонные и железобетонные,,,,,,,,,,,,"{""code"":""43.99.4"",""description"":""Работы бетонные и железобетонные""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,2,,,,other,,43.11,Разборка и снос зданий,,,,,,,,,,,,"{""code"":""43.11"",""description"":""Разборка и снос зданий""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,3,,,,other,,46.69.9,"Торговля оптовая прочими машинами, приборами, аппаратурой и оборудованием общепромышленного и специального назначения",,,,,,,,,,,,"{""code"":""46.69.9"",""description"":""Торговля оптовая прочими машинами, приборами, аппаратурой и оборудованием общепромышленного и специального назначения""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,4,,,,other,,46.77,Торговля оптовая отходами и ломом,,,,,,,,,,,,"{""code"":""46.77"",""description"":""Торговля оптовая отходами и ломом""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,5,,,,other,,71.12.45,"Создание геодезической, нивелирной, гравиметрической сетей",,,,,,,,,,,,"{""code"":""71.12.45"",""description"":""Создание геодезической, нивелирной, гравиметрической сетей""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,6,,,,other,,46.90,Торговля оптовая неспециализированная,,,,,,,,,,,,"{""code"":""46.90"",""description"":""Торговля оптовая неспециализированная""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,7,,,,other,,42.22.2,Строительство местных линий электропередачи и связи,,,,,,,,,,,,"{""code"":""42.22.2"",""description"":""Строительство местных линий электропередачи и связи""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,8,,,,other,,46.69.5,"Торговля оптовая производственным электротехническим оборудованием, машинами, аппаратурой и материалами",,,,,,,,,,,,"{""code"":""46.69.5"",""description"":""Торговля оптовая производственным электротехническим оборудованием, машинами, аппаратурой и материалами""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,9,,,,other,,46.73,"Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием",,,,,,,,,,,,"{""code"":""46.73"",""description"":""Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,10,,,,other,,71.12,"Деятельность в области инженерных изысканий, инженерно-технического проектирования, управления проектами строительства, выполнения строительного контроля и авторского надзора, предоставление технических консультаций в этих областях",,,,,,,,,,,,"{""code"":""71.12"",""description"":""Деятельность в области инженерных изысканий, инженерно-технического проектирования, управления проектами строительства, выполнения строительного контроля и авторского надзора, предоставление технических консультаций в этих областях""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,11,,,,other,,43.99.7,Работы по сборке и монтажу сборных конструкций,,,,,,,,,,,,"{""code"":""43.99.7"",""description"":""Работы по сборке и монтажу сборных конструкций""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,12,,,,other,,71.12.1,"Деятельность, связанная с инженерно-техническим проектированием, управлением проектами строительства, выполнением строительного контроля и авторского надзора",,,,,,,,,,,,"{""code"":""71.12.1"",""description"":""Деятельность, связанная с инженерно-техническим проектированием, управлением проектами строительства, выполнением строительного контроля и авторского надзора""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,13,,,,other,,42.22.1,Строительство междугородних линий электропередачи и связи,,,,,,,,,,,,"{""code"":""42.22.1"",""description"":""Строительство междугородних линий электропередачи и связи""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,14,,,,other,,43.99.2,Работы по установке строительных лесов и подмостей,,,,,,,,,,,,"{""code"":""43.99.2"",""description"":""Работы по установке строительных лесов и подмостей""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,15,,,,other,,71.11,Деятельность в области архитектуры,,,,,,,,,,,,"{""code"":""71.11"",""description"":""Деятельность в области архитектуры""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,16,,,,other,,43.99.3,Работы свайные и работы по строительству фундаментов,,,,,,,,,,,,"{""code"":""43.99.3"",""description"":""Работы свайные и работы по строительству фундаментов""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,17,,,,other,,71.12.13,"Разработка проектов по кондиционированию воздуха, холодильной технике, санитарной технике и мониторингу загрязнения окружающей среды, строительной акустике",,,,,,,,,,,,"{""code"":""71.12.13"",""description"":""Разработка проектов по кондиционированию воздуха, холодильной технике, санитарной технике и мониторингу загрязнения окружающей среды, строительной акустике""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,18,,,,other,,42.21,"Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения",,,,,,,,,,,,"{""code"":""42.21"",""description"":""Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,19,,,,other,,16.23,Производство прочих деревянных строительных конструкций и столярных изделий,,,,,,,,,,,,"{""code"":""16.23"",""description"":""Производство прочих деревянных строительных конструкций и столярных изделий""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,20,,,,other,,43.99.9,"Работы строительные специализированные, не включенные в другие группировки",,,,,,,,,,,,"{""code"":""43.99.9"",""description"":""Работы строительные специализированные, не включенные в другие группировки""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,21,,,,other,,46.73.6,Торговля оптовая прочими строительными материалами и изделиями,,,,,,,,,,,,"{""code"":""46.73.6"",""description"":""Торговля оптовая прочими строительными материалами и изделиями""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,22,,,,other,,25.11,"Производство строительных металлических конструкций, изделий и их частей",,,,,,,,,,,,"{""code"":""25.11"",""description"":""Производство строительных металлических конструкций, изделий и их частей""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,23,,,,other,,46.74,"Торговля оптовая скобяными изделиями, водопроводным и отопительным оборудованием и принадлежностями",,,,,,,,,,,,"{""code"":""46.74"",""description"":""Торговля оптовая скобяными изделиями, водопроводным и отопительным оборудованием и принадлежностями""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,24,,,,other,,46.52.1,Торговля оптовая телекоммуникационным оборудованием и его запасными частями,,,,,,,,,,,,"{""code"":""46.52.1"",""description"":""Торговля оптовая телекоммуникационным оборудованием и его запасными частями""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,25,,,,other,,46.69,Торговля оптовая прочими машинами и оборудованием,,,,,,,,,,,,"{""code"":""46.69"",""description"":""Торговля оптовая прочими машинами и оборудованием""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,26,,,,other,,43.13,Разведочное бурение,,,,,,,,,,,,"{""code"":""43.13"",""description"":""Разведочное бурение""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,27,,,,other,,43.33,Работы по устройству покрытий полов и облицовке стен,,,,,,,,,,,,"{""code"":""43.33"",""description"":""Работы по устройству покрытий полов и облицовке стен""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,28,,,,other,,42.91,Строительство водных сооружений,,,,,,,,,,,,"{""code"":""42.91"",""description"":""Строительство водных сооружений""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,29,,,,other,,43.91,Производство кровельных работ,,,,,,,,,,,,"{""code"":""43.91"",""description"":""Производство кровельных работ""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,30,,,,other,,43.29,Производство прочих строительно-монтажных работ,,,,,,,,,,,,"{""code"":""43.29"",""description"":""Производство прочих строительно-монтажных работ""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,31,,,,other,,43.12.3,Производство земляных работ,,,,,,,,,,,,"{""code"":""43.12.3"",""description"":""Производство земляных работ""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,32,,,,other,,43.32,Работы столярные и плотничные,,,,,,,,,,,,"{""code"":""43.32"",""description"":""Работы столярные и плотничные""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,33,,,,other,,43.39,Производство прочих отделочных и завершающих работ,,,,,,,,,,,,"{""code"":""43.39"",""description"":""Производство прочих отделочных и завершающих работ""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,34,,,,other,,43.22,"Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха",,,,,,,,,,,,"{""code"":""43.22"",""description"":""Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,35,,,,other,,43.21,Производство электромонтажных работ,,,,,,,,,,,,"{""code"":""43.21"",""description"":""Производство электромонтажных работ""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,36,,,,other,,42.99,"Строительство прочих инженерных сооружений, не включенных в другие группировки",,,,,,,,,,,,"{""code"":""42.99"",""description"":""Строительство прочих инженерных сооружений, не включенных в другие группировки""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,37,,,,other,,43.31,Производство штукатурных работ,,,,,,,,,,,,"{""code"":""43.31"",""description"":""Производство штукатурных работ""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,38,,,,other,,43.99,"Работы строительные специализированные прочие, не включенные в другие группировки",,,,,,,,,,,,"{""code"":""43.99"",""description"":""Работы строительные специализированные прочие, не включенные в другие группировки""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,activity,39,,,,other,,43.34,Производство малярных и стекольных работ,,,,,,,,,,,,"{""code"":""43.34"",""description"":""Производство малярных и стекольных работ""}"
